timestamp_ms,accel_x,accel_y,accel_z,gyro_alpha,gyro_beta,gyro_gamma,activity,session_id
7364,-0.0302,7.9861,-1.8415,-1.7261,-23.487,-3.6207,SHOULDER PRESS,147
7414,-0.2029,7.262,-1.0422,-5.1542,-28.8821,-2.5426,SHOULDER PRESS,147
7464,-0.0744,7.2613,-0.772,-9.0035,-22.3568,-11.5888,SHOULDER PRESS,147
7515,-0.5571,6.3556,-1.1659,-7.4771,-19.9192,-6.8759,SHOULDER PRESS,147
7565,-0.3788,6.6088,-0.5891,-8.9226,-16.3665,-13.3277,SHOULDER PRESS,147
7615,-0.3661,5.7456,-0.2215,-10.2099,-16.6782,-12.3487,SHOULDER PRESS,147
7665,-0.2096,6.266,-0.6125,-9.2123,-17.4295,-13.2728,SHOULDER PRESS,147
7715,-0.0173,5.7489,-0.0502,-13.7449,-11.0466,-14.8688,SHOULDER PRESS,147
7765,-0.721,5.4994,-0.3797,-14.6941,-10.7448,-16.1941,SHOULDER PRESS,147
7815,-1.3716,5.6971,0.0515,-15.4245,-7.6397,-14.3841,SHOULDER PRESS,147
7865,-0.7997,6.1107,-0.3653,-16.5226,-6.4503,-19.8081,SHOULDER PRESS,147
7915,-0.7916,6.065,-0.3618,-17.6495,-1.4477,-18.9801,SHOULDER PRESS,147
7965,-0.9957,6.6192,0.0259,-15.5344,-5.4035,-18.2394,SHOULDER PRESS,147
8016,-0.2976,7.0833,0.1027,-21.0882,1.9476,-18.6683,SHOULDER PRESS,147
8066,-0.6466,6.7711,0.1554,-13.4971,9.4383,-19.0848,SHOULDER PRESS,147
8116,0.1057,7.4427,0.4203,-16.9204,9.2264,-15.7675,SHOULDER PRESS,147
8166,-0.8326,7.3769,0.8478,-13.2089,8.9686,-18.2088,SHOULDER PRESS,147
8216,-0.6055,7.756,0.3773,-14.7998,11.4905,-15.9287,SHOULDER PRESS,147
8266,-0.8429,8.695,0.8283,-9.6449,15.329,-11.6296,SHOULDER PRESS,147
8316,-0.6531,8.3496,0.7035,-8.4017,21.0288,-12.1021,SHOULDER PRESS,147
8366,-0.7021,8.3725,0.6343,-12.3544,18.2272,-9.8895,SHOULDER PRESS,147
8416,-0.6776,8.814,0.6639,-7.3433,20.2349,-11.2692,SHOULDER PRESS,147
8466,0.1361,8.8285,0.8569,-8.348,23.2726,-9.0011,SHOULDER PRESS,147
8517,-0.4827,9.4898,1.0618,-7.1926,21.7758,-5.6806,SHOULDER PRESS,147
8567,-0.2218,9.9374,1.1164,-3.5858,25.7259,-6.0328,SHOULDER PRESS,147
8617,0.0635,9.8026,0.7678,-6.1887,25.9135,-4.0653,SHOULDER PRESS,147
8667,0.1268,10.155,0.993,-2.4585,25.8275,-2.7764,SHOULDER PRESS,147
8717,0.1437,9.9132,1.2922,0.1645,30.2105,-1.7792,SHOULDER PRESS,147
8767,0.2487,10.1721,1.4026,1.5493,25.242,-0.6982,SHOULDER PRESS,147
8817,0.502,9.9227,1.3834,1.5884,27.4458,4.9948,SHOULDER PRESS,147
8867,-0.2052,9.9572,1.0245,10.1546,24.3309,5.8282,SHOULDER PRESS,147
8917,0.5573,10.4665,0.8735,5.9034,21.9242,7.9089,SHOULDER PRESS,147
8967,0.0007,10.5725,0.9471,11.4048,20.8432,8.7839,SHOULDER PRESS,147
9018,0.9039,11.1909,0.6874,11.3277,16.179,10.9742,SHOULDER PRESS,147
9068,0.3243,11.2061,1.3221,10.0755,15.1942,12.5962,SHOULDER PRESS,147
9118,0.5367,11.5425,0.396,15.6451,15.5187,13.2464,SHOULDER PRESS,147
9168,0.9745,11.3914,-0.0514,12.3449,13.3523,17.4869,SHOULDER PRESS,147
9218,0.4671,12.4784,0.3995,12.0117,9.0292,16.6098,SHOULDER PRESS,147
9268,0.4886,12.7284,0.4662,13.9004,7.5961,15.7694,SHOULDER PRESS,147
9318,0.1748,12.7744,0.5296,12.2185,0.8633,18.1482,SHOULDER PRESS,147
9368,1.076,13.4149,-0.174,18.5648,4.5816,13.8644,SHOULDER PRESS,147
9418,0.8085,12.7456,-0.1302,17.3193,0.9283,18.1605,SHOULDER PRESS,147
9468,0.6516,13.888,-0.3131,16.9869,-3.2179,16.5968,SHOULDER PRESS,147
9519,0.4587,13.8014,-0.0613,16.0822,-7.7011,18.5153,SHOULDER PRESS,147
9569,0.331,14.0012,-0.8075,16.6065,-7.5942,19.9065,SHOULDER PRESS,147
9619,0.1444,13.9607,-0.3526,13.8036,-12.1765,16.1063,SHOULDER PRESS,147
9669,0.7643,13.7147,-0.5687,11.8911,-13.5703,18.3309,SHOULDER PRESS,147
9719,0.8728,13.8071,-0.5651,11.0503,-12.0486,12.3672,SHOULDER PRESS,147
9769,0.7256,13.8143,-0.7833,9.0612,-20.5874,14.7683,SHOULDER PRESS,147
9819,0.0462,13.2567,-0.8139,9.8015,-22.0229,13.8943,SHOULDER PRESS,147
9869,0.4517,13.5064,-1.4641,7.3334,-22.3905,10.7733,SHOULDER PRESS,147
9919,0.2517,12.4321,-0.6851,5.7842,-26.4975,9.0599,SHOULDER PRESS,147
9969,-0.0466,11.8008,-0.9287,5.6253,-24.5857,4.5731,SHOULDER PRESS,147
10020,0.0283,10.7881,-1.1791,4.5404,-25.4908,3.4474,SHOULDER PRESS,147
10070,-0.1004,10.5091,-1.1362,4.6427,-27.4989,0.1676,SHOULDER PRESS,147
10120,-0.0831,10.3944,-0.9067,0.8256,-24.8556,-1.1681,SHOULDER PRESS,147
10170,-0.3021,9.5931,-1.539,3.9713,-26.3152,-0.6723,SHOULDER PRESS,147
10220,-0.0634,8.8494,-0.9141,-6.4314,-25.757,-3.6477,SHOULDER PRESS,147
10270,-0.4613,8.3022,-1.3479,-4.9069,-25.7337,-5.3558,SHOULDER PRESS,147
10320,-0.432,8.0314,-0.6122,-3.9217,-25.7675,-5.9002,SHOULDER PRESS,147
10370,-0.2756,7.0981,-0.6688,-5.6028,-20.928,-11.27,SHOULDER PRESS,147
10420,-0.7361,7.1169,-1.0081,-5.8077,-18.5922,-10.5859,SHOULDER PRESS,147
10470,-0.7639,5.7846,-0.5748,-8.9293,-19.1016,-9.9815,SHOULDER PRESS,147
10521,0.345,6.1278,-1.1829,-14.6117,-18.0029,-17.9786,SHOULDER PRESS,147
10571,-0.9558,6.2636,-0.5696,-14.3636,-15.1703,-14.094,SHOULDER PRESS,147
10621,-1.0915,5.7985,-0.412,-12.7476,-12.0823,-13.0713,SHOULDER PRESS,147
10671,-0.5158,5.9934,-0.6545,-12.3687,-8.1971,-18.639,SHOULDER PRESS,147
10721,-1.0245,5.6168,-0.4152,-14.3278,-7.8426,-15.5607,SHOULDER PRESS,147
10771,-0.6928,5.9353,0.3249,-8.6651,-4.773,-17.2516,SHOULDER PRESS,147
10821,-0.6336,6.4921,-0.2134,-13.0258,-2.3414,-18.6304,SHOULDER PRESS,147
10871,-0.4065,6.3477,-0.2474,-16.8618,-0.513,-17.3895,SHOULDER PRESS,147
10921,-0.2573,7.1989,0.6168,-18.2786,2.1623,-16.4186,SHOULDER PRESS,147
10971,-0.6879,7.1519,0.7022,-15.0757,7.4991,-18.5308,SHOULDER PRESS,147
11022,-0.4839,7.3181,0.1985,-13.2245,5.6032,-19.9046,SHOULDER PRESS,147
11072,-0.6323,7.7083,0.865,-11.3292,13.6903,-20.1673,SHOULDER PRESS,147
11122,-0.3715,7.6512,0.5935,-12.2257,14.7146,-13.8735,SHOULDER PRESS,147
11172,-0.5101,7.8217,0.572,-10.467,17.5769,-16.2008,SHOULDER PRESS,147
11222,-0.0087,8.4775,1.4307,-9.0379,21.1568,-12.7394,SHOULDER PRESS,147
11272,-0.5457,9.0268,0.8399,-7.1937,20.2924,-12.5889,SHOULDER PRESS,147
11322,-0.4008,9.3982,0.6153,-7.6813,22.7272,-9.8895,SHOULDER PRESS,147
11372,-0.3157,9.2252,1.0808,-6.935,20.6999,-8.8048,SHOULDER PRESS,147
11422,-0.5246,9.3626,0.6249,-6.6592,22.4565,-5.2392,SHOULDER PRESS,147
11472,-0.159,9.884,1.5017,-0.6785,22.3449,-2.4543,SHOULDER PRESS,147
11523,-0.2539,9.7498,1.187,-5.2252,27.4621,-0.1961,SHOULDER PRESS,147
11573,-0.2922,9.8105,1.0783,-1.8451,28.9305,-1.3354,SHOULDER PRESS,147
11623,-0.2749,9.8915,1.5598,-1.7182,25.6691,0.8637,SHOULDER PRESS,147
11673,-0.0744,9.8227,0.6488,1.7058,22.3899,4.92,SHOULDER PRESS,147
11723,0.3432,10.3413,1.4073,2.2379,24.2881,6.0213,SHOULDER PRESS,147
11773,0.4594,10.4298,0.9351,6.9428,23.1145,7.3898,SHOULDER PRESS,147
11823,0.5464,10.3548,1.0909,5.7946,25.8917,9.9384,SHOULDER PRESS,147
11873,0.1083,10.6472,0.8674,4.3297,18.7784,11.3622,SHOULDER PRESS,147
11923,-0.0967,10.9833,1.0391,7.3426,18.8693,7.949,SHOULDER PRESS,147
11973,0.3405,10.8241,0.9919,12.7185,19.2964,13.4316,SHOULDER PRESS,147
12024,0.4764,11.5704,0.2287,14.673,15.7689,16.7765,SHOULDER PRESS,147
12074,0.5713,11.7052,0.5158,16.3808,12.0521,15.2791,SHOULDER PRESS,147
12124,0.3514,12.1856,0.2658,14.1469,8.643,14.409,SHOULDER PRESS,147
12174,0.6678,12.3139,0.2362,16.6967,5.825,14.9252,SHOULDER PRESS,147
12224,0.1503,12.4131,0.1229,13.2493,3.9437,19.2364,SHOULDER PRESS,147
12274,0.1445,13.3105,0.7144,16.7331,0.3272,18.0286,SHOULDER PRESS,147
12324,0.5946,13.5093,0.0649,15.0254,-0.5137,19.3982,SHOULDER PRESS,147
12374,0.872,13.2477,-0.1915,14.9004,-4.4465,16.7982,SHOULDER PRESS,147
12424,0.577,13.8453,-0.4465,10.5601,-10.7022,16.9824,SHOULDER PRESS,147
12474,0.9861,13.998,-0.2823,9.3224,-8.1177,19.0736,SHOULDER PRESS,147
12525,0.6682,14.2213,-0.5318,12.0579,-11.5588,17.4979,SHOULDER PRESS,147
12575,0.1077,13.6338,-0.2076,11.5492,-13.2815,15.3969,SHOULDER PRESS,147
12625,0.4528,13.5262,-1.0176,11.7483,-22.3946,16.4991,SHOULDER PRESS,147
12675,0.6532,13.7547,-1.0756,8.9382,-22.9267,14.9192,SHOULDER PRESS,147
12725,-0.0055,13.4879,-1.0204,9.1212,-23.5348,11.5473,SHOULDER PRESS,147
12775,0.0038,12.693,-1.2222,7.7163,-21.5698,6.0072,SHOULDER PRESS,147
12825,0.3006,12.0258,-1.1461,4.6316,-22.1182,8.7855,SHOULDER PRESS,147
12875,0.5895,11.0056,-0.8866,2.4276,-27.8817,4.472,SHOULDER PRESS,147
12925,0.1266,10.7589,-1.1739,1.2648,-22.2929,9.3631,SHOULDER PRESS,147
12975,0.2261,10.2741,-0.8989,-1.9653,-25.6846,3.7428,SHOULDER PRESS,147
13026,0.1979,9.3343,-1.2708,3.053,-23.4485,-0.6561,SHOULDER PRESS,147
13076,-0.2296,9.0992,-0.9287,-2.9616,-30.6473,-4.9457,SHOULDER PRESS,147
13126,0.3473,8.5361,-1.1224,-3.9388,-25.4118,-4.0029,SHOULDER PRESS,147
13176,-0.1907,8.0327,-1.1976,-6.819,-28.5861,-8.0549,SHOULDER PRESS,147
13226,-0.7892,7.2232,-0.701,-8.7603,-25.7194,-8.5857,SHOULDER PRESS,147
13276,-0.0455,6.9924,-0.768,-2.3703,-22.7045,-6.8769,SHOULDER PRESS,147
13326,-0.8535,6.7021,-0.9737,-11.8895,-17.217,-12.5283,SHOULDER PRESS,147
13376,-0.7952,5.4679,-0.8985,-14.1053,-18.0792,-11.9691,SHOULDER PRESS,147
13426,-0.6371,5.9671,-0.7488,-15.1282,-16.9554,-14.538,SHOULDER PRESS,147
13476,-0.899,5.7295,-0.4504,-12.6929,-14.8507,-16.3144,SHOULDER PRESS,147
13527,-0.7086,5.7539,-0.357,-12.4212,-10.0044,-20.0841,SHOULDER PRESS,147
13577,-0.5164,5.9362,-0.2222,-13.9641,-8.1225,-15.9431,SHOULDER PRESS,147
13627,-1.0951,5.2869,-0.0568,-14.1564,-5.4329,-17.0663,SHOULDER PRESS,147
13677,-0.5046,5.7393,-0.6118,-15.9227,-2.3733,-14.843,SHOULDER PRESS,147
13727,-0.2879,6.0631,0.1109,-20.5766,-0.8121,-19.118,SHOULDER PRESS,147
13777,-0.7713,6.5247,0.7051,-14.652,2.4992,-18.9239,SHOULDER PRESS,147
13827,-1.154,7.1211,0.412,-9.4238,4.4758,-18.9246,SHOULDER PRESS,147
13877,-0.844,7.697,0.7448,-18.3104,7.1514,-15.965,SHOULDER PRESS,147
13927,-1.0004,7.5416,0.7114,-14.5349,7.665,-14.4195,SHOULDER PRESS,147
13977,-0.5906,7.8993,0.3999,-10.9062,12.3815,-11.7439,SHOULDER PRESS,147
14028,-0.2253,8.4725,0.6909,-10.901,15.4625,-15.1688,SHOULDER PRESS,147
14078,-0.9957,8.4695,0.2767,-12.2754,16.2082,-13.9967,SHOULDER PRESS,147
14128,-0.5017,8.7609,1.0065,-8.5676,19.9344,-9.9842,SHOULDER PRESS,147
14178,-0.0993,9.3007,0.8188,-5.9398,22.3243,-14.2708,SHOULDER PRESS,147
14228,-0.7432,9.2095,1.2353,-8.7266,20.6625,-9.8437,SHOULDER PRESS,147
14278,-0.2234,9.2074,0.9108,-8.5296,17.9579,-5.2148,SHOULDER PRESS,147
14328,-0.3511,9.29,0.9727,-0.3877,30.0066,-2.6098,SHOULDER PRESS,147
14378,0.3191,9.5867,0.994,-4.0923,28.1663,-1.3332,SHOULDER PRESS,147
14428,-0.2101,9.8142,1.3406,-2.0513,25.9661,0.4393,SHOULDER PRESS,147
14478,-0.0168,9.8728,1.3268,0.1006,26.9678,-1.9394,SHOULDER PRESS,147
14529,0.1516,9.8059,1.1053,-1.1211,22.8083,4.8813,SHOULDER PRESS,147
14579,-0.015,10.5051,1.2996,4.4602,23.0198,6.2008,SHOULDER PRESS,147
14629,0.2135,10.1641,1.4241,8.036,29.1367,7.9733,SHOULDER PRESS,147
14679,0.0704,10.9505,1.1373,5.7581,28.7867,7.2056,SHOULDER PRESS,147
14729,0.5777,10.3755,0.6145,8.6071,19.5178,8.0366,SHOULDER PRESS,147
14779,0.8317,10.9669,1.0333,11.5768,18.4468,15.2052,SHOULDER PRESS,147
14829,0.4431,11.219,0.5789,12.4001,18.7499,14.1394,SHOULDER PRESS,147
14879,0.3168,11.6313,0.6047,11.3945,12.1038,13.3728,SHOULDER PRESS,147
14929,0.2108,11.2982,0.5673,12.8407,10.8709,17.1864,SHOULDER PRESS,147
14979,0.7974,11.5715,0.5395,12.7932,14.1229,17.7452,SHOULDER PRESS,147
15030,0.5383,12.2777,0.3987,15.1789,10.0916,19.0091,SHOULDER PRESS,147
15080,0.9421,12.4977,0.0538,13.2692,8.958,14.6903,SHOULDER PRESS,147
15130,0.7777,12.7731,-0.4311,16.2441,5.8169,17.8316,SHOULDER PRESS,147
15180,0.6055,13.0009,0.0567,15.9527,0.0914,16.4189,SHOULDER PRESS,147
15230,0.574,13.0657,0.1136,14.2367,-5.1449,17.193,SHOULDER PRESS,147
15280,0.6325,13.4356,0.1319,12.1044,-2.856,16.2508,SHOULDER PRESS,147
15330,0.9428,14.1216,-0.3584,12.8018,-9.3442,19.4835,SHOULDER PRESS,147
15380,0.6817,13.7653,0.0449,12.6501,-12.0808,16.1988,SHOULDER PRESS,147
15430,0.3513,13.6647,-0.6655,11.887,-10.592,14.6537,SHOULDER PRESS,147
15480,0.2816,13.061,-0.2092,14.9273,-14.0648,14.3544,SHOULDER PRESS,147
15531,0.691,13.1139,-0.7475,11.5031,-17.9918,13.6035,SHOULDER PRESS,147
15581,0.3385,13.0029,-0.8006,8.0821,-18.8829,12.7537,SHOULDER PRESS,147
15631,-0.0944,13.2011,-1.0213,10.2143,-21.201,7.8075,SHOULDER PRESS,147
15681,0.3869,12.448,-0.6695,9.7873,-20.3781,9.3158,SHOULDER PRESS,147
15731,0.1724,11.9042,-1.9362,5.6025,-22.7315,2.5865,SHOULDER PRESS,147
15781,-0.1471,11.119,-1.1938,-0.3111,-21.9056,5.1868,SHOULDER PRESS,147
15831,-0.0283,11.1547,-1.3294,0.8028,-22.7335,6.429,SHOULDER PRESS,147
15881,0.0611,10.0015,-1.8753,3.0926,-27.7086,-0.3542,SHOULDER PRESS,147
15931,0.3647,9.8476,-0.8116,-4.125,-27.3029,2.0319,SHOULDER PRESS,147
15981,-0.0802,8.7676,-1.7615,-2.4612,-24.6664,-1.5817,SHOULDER PRESS,147
16032,0.244,7.9684,-1.0773,-4.5613,-25.0382,-5.4044,SHOULDER PRESS,147
16082,-0.3672,7.9684,-0.8563,-3.5797,-23.5653,-7.6033,SHOULDER PRESS,147
16132,-0.6567,6.7888,-0.9304,-6.7677,-23.0676,-10.7058,SHOULDER PRESS,147
16182,-0.5815,6.7862,-0.9344,-7.9248,-20.2287,-10.0778,SHOULDER PRESS,147
16232,-0.7748,5.6763,-0.3645,-9.6643,-19.5132,-14.2716,SHOULDER PRESS,147
16282,-0.8792,5.3817,-0.6844,-8.6791,-16.8639,-13.1465,SHOULDER PRESS,147
16332,-0.2501,5.9021,-0.944,-13.8524,-15.3253,-12.9814,SHOULDER PRESS,147
16382,-0.5924,6.072,-0.2922,-11.0065,-10.8127,-17.3117,SHOULDER PRESS,147
16432,-1.2518,5.5574,-0.3661,-13.0924,-14.3377,-15.282,SHOULDER PRESS,147
16482,-0.1321,5.4395,-0.2083,-19.1995,-8.549,-16.9019,SHOULDER PRESS,147
16533,-0.6752,6.3477,-0.5384,-10.7643,-6.6997,-19.2598,SHOULDER PRESS,147
16583,-0.6986,6.2285,0.3192,-16.0737,-4.9352,-18.3526,SHOULDER PRESS,147
16633,-0.5454,6.5964,0.1368,-11.8378,-0.2492,-17.1815,SHOULDER PRESS,147
16683,-0.9505,6.013,0.0558,-12.8403,1.3799,-19.4289,SHOULDER PRESS,147
16733,-0.4743,6.6189,0.4728,-16.4253,3.2285,-19.6398,SHOULDER PRESS,147
16783,-0.5732,6.6369,0.6739,-9.9647,13.5806,-18.3862,SHOULDER PRESS,147
16833,-0.5703,7.6557,0.3476,-8.8298,11.0933,-13.191,SHOULDER PRESS,147
16883,-0.8997,8.0108,1.0219,-13.7877,15.665,-16.0356,SHOULDER PRESS,147
16933,-1.0606,8.1704,0.7213,-14.0098,21.6419,-12.186,SHOULDER PRESS,147
16983,-0.7891,9.1972,0.6031,-12.0288,20.6514,-14.6748,SHOULDER PRESS,147
17034,-0.6807,8.6279,0.5952,-11.139,17.736,-13.0997,SHOULDER PRESS,147
17084,-0.7413,8.5379,0.8373,-8.5977,21.9162,-7.9391,SHOULDER PRESS,147
17134,0.0135,9.3865,0.9751,-7.4579,23.6107,-7.9951,SHOULDER PRESS,147
17184,-0.0941,9.2433,1.1642,-1.2101,26.7972,-8.3345,SHOULDER PRESS,147
17234,0.3835,9.6168,0.6019,-1.7983,20.3864,-9.2934,SHOULDER PRESS,147
17284,-0.0513,9.9026,1.0382,-2.6358,26.936,-3.0846,SHOULDER PRESS,147
17334,0.0713,9.8639,0.9805,-1.3211,25.7041,0.9148,SHOULDER PRESS,147
17384,-0.2038,9.7967,1.6345,4.3727,27.4191,0.6524,SHOULDER PRESS,147
17434,-0.0276,9.7831,0.9537,3.9228,26.4953,5.6479,SHOULDER PRESS,147
17484,-0.1085,10.0829,1.0836,5.9081,24.2882,7.0797,SHOULDER PRESS,147
17535,0.2535,10.5806,1.1122,4.7634,25.5072,10.4135,SHOULDER PRESS,147
17585,0.0418,10.6082,1.0045,6.3896,25.9736,8.9721,SHOULDER PRESS,147
17635,0.426,10.7102,1.0532,10.8239,22.0926,10.8062,SHOULDER PRESS,147
17685,-0.0536,10.7771,1.1699,12.8958,16.6472,9.8447,SHOULDER PRESS,147
17735,0.4405,10.7232,0.6757,9.8059,21.223,16.4248,SHOULDER PRESS,147
17785,0.6359,11.5415,0.6255,12.9759,19.0292,13.7688,SHOULDER PRESS,147
17835,0.2423,11.4927,0.6883,15.4881,13.2082,15.3555,SHOULDER PRESS,147
17885,0.3565,11.9804,0.2993,13.4013,11.5098,18.0013,SHOULDER PRESS,147
17935,1.0133,12.088,0.088,13.4478,6.3069,17.102,SHOULDER PRESS,147
17985,0.4376,12.4501,0.0245,14.5789,6.7983,15.5963,SHOULDER PRESS,147
18036,0.5809,12.7514,-0.0344,15.6897,5.3417,18.1817,SHOULDER PRESS,147
18086,0.3249,13.1259,0.2544,9.83,-0.3893,17.644,SHOULDER PRESS,147
18136,0.8315,13.3948,-0.5796,8.8562,-1.9579,19.7855,SHOULDER PRESS,147
18186,0.2498,13.6979,-0.0808,15.0333,-4.5086,15.538,SHOULDER PRESS,147
18236,0.5483,14.2557,-0.7912,8.9674,-13.5764,17.7558,SHOULDER PRESS,147
18286,0.1923,14.0664,-0.3406,9.251,-8.0879,14.8706,SHOULDER PRESS,147
18336,0.4654,13.5584,-0.8583,7.5644,-14.2816,14.9262,SHOULDER PRESS,147
18386,0.6691,13.4407,-0.655,11.0445,-13.9364,15.1661,SHOULDER PRESS,147
18436,0.0197,13.5702,-0.724,10.8547,-18.1798,12.3198,SHOULDER PRESS,147
18486,0.124,13.1176,-1.0051,11.8705,-16.7358,14.1721,SHOULDER PRESS,147
18537,0.605,12.8805,-1.2632,12.2057,-19.2116,9.2145,SHOULDER PRESS,147
18587,0.5001,11.9511,-0.7198,4.2462,-21.0545,10.5543,SHOULDER PRESS,147
18637,0.476,11.6644,-0.7139,4.203,-29.3828,8.4695,SHOULDER PRESS,147
18687,0.399,11.311,-1.1015,5.92,-24.0674,1.5865,SHOULDER PRESS,147
18737,0.0334,10.5595,-1.0694,3.1274,-27.6698,2.4759,SHOULDER PRESS,147
18787,-0.4245,10.096,-0.8667,-2.1514,-26.8443,1.1514,SHOULDER PRESS,147
18837,-0.0425,9.3872,-1.1079,-2.4656,-27.5951,-5.0421,SHOULDER PRESS,147
18887,-0.1685,8.7503,-1.1882,-3.5639,-26.9149,3.6594,SHOULDER PRESS,147
18937,0.1685,7.9321,-1.2608,-3.3837,-27.4715,-6.6881,SHOULDER PRESS,147
18987,-0.9106,7.2619,-0.9254,-3.1363,-26.0811,-10.4585,SHOULDER PRESS,147
19038,-0.3632,7.4132,-0.6843,-3.8269,-21.9327,-6.3836,SHOULDER PRESS,147
19088,-0.609,6.6347,-1.6416,-10.79,-23.3477,-9.862,SHOULDER PRESS,147
19138,0.2203,5.9762,-0.5571,-11.3419,-20.0539,-8.0117,SHOULDER PRESS,147
19188,-0.8778,6.0303,-0.871,-9.0677,-17.045,-11.7532,SHOULDER PRESS,147
19238,-0.0411,6.0088,-0.5999,-8.3735,-13.4112,-17.1133,SHOULDER PRESS,147
19288,-0.6497,5.4143,-0.7004,-12.1576,-15.3754,-13.3371,SHOULDER PRESS,147
19338,-0.7757,6.2293,-0.6408,-17.3292,-11.1262,-16.3549,SHOULDER PRESS,147
19388,-1.1316,5.6979,-0.128,-16.7021,-9.4991,-15.3465,SHOULDER PRESS,147
19438,-0.6051,6.0062,0.4502,-13.3032,-4.6094,-24.1274,SHOULDER PRESS,147
19488,-0.354,6.7026,0.2785,-14.6357,2.0578,-16.2805,SHOULDER PRESS,147
19539,-0.9244,6.2851,0.0334,-15.6344,-3.5926,-20.0207,SHOULDER PRESS,147
19589,-0.3176,6.8661,0.4727,-11.3864,2.0111,-18.2493,SHOULDER PRESS,147
19639,-0.3599,7.0826,0.3681,-13.7176,5.868,-16.9879,SHOULDER PRESS,147
19689,-0.6226,7.5895,0.0311,-11.0052,9.1985,-18.6815,SHOULDER PRESS,147
19739,-0.6194,7.448,0.2183,-13.0957,8.8199,-13.886,SHOULDER PRESS,147
19789,-0.4936,7.8878,0.1411,-13.6384,14.1611,-15.5269,SHOULDER PRESS,147
19839,-0.9564,8.3263,0.8462,-14.4819,16.1251,-15.3239,SHOULDER PRESS,147
19889,0.0389,8.5047,0.644,-10.7824,16.5835,-8.7748,SHOULDER PRESS,147
19939,-0.5489,8.6875,0.8951,-9.4464,16.3327,-11.5053,SHOULDER PRESS,147
19989,-0.4657,8.7272,0.9257,-6.2288,22.3201,-12.8054,SHOULDER PRESS,147
20040,-0.0909,9.324,1.7382,-6.313,28.4527,-5.4917,SHOULDER PRESS,147
20090,-0.2249,9.3892,1.449,-5.9087,25.3122,-5.2661,SHOULDER PRESS,147
20140,-0.1477,9.7139,1.2843,0.3827,26.945,-6.5221,SHOULDER PRESS,147
20190,0.16,9.8744,1.0619,1.8218,27.8786,0.7323,SHOULDER PRESS,147
20240,-0.1444,9.7838,0.9565,-2.3393,29.0054,3.3755,SHOULDER PRESS,147
20290,-0.3064,9.3219,1.5222,-1.6374,29.1037,3.0871,SHOULDER PRESS,147
20340,-0.0417,9.8801,0.6299,3.4574,27.5383,5.8937,SHOULDER PRESS,147
20390,0.0379,10.4923,1.1601,5.6834,26.6459,7.5447,SHOULDER PRESS,147
20440,0.0766,10.0352,1.2071,8.7773,22.3364,10.8245,SHOULDER PRESS,147
20490,0.2993,10.5243,0.9283,8.7528,24.7071,12.5526,SHOULDER PRESS,147
20541,0.2002,10.5733,0.793,9.9613,23.605,7.6828,SHOULDER PRESS,147
20591,0.7502,10.6988,1.2518,10.1204,21.0351,12.9061,SHOULDER PRESS,147
20641,0.4636,11.5665,1.1406,11.8592,16.7964,12.9657,SHOULDER PRESS,147
20691,0.9205,11.5032,0.7916,9.7804,13.736,14.2415,SHOULDER PRESS,147
20741,0.2315,11.9045,0.7213,10.8386,10.9265,13.0409,SHOULDER PRESS,147
20791,0.1276,12.3171,0.4764,12.8421,11.6923,17.8394,SHOULDER PRESS,147
20841,0.9258,12.2232,-0.0653,14.0245,6.7427,17.1411,SHOULDER PRESS,147
20891,0.6564,12.8357,0.5752,11.0732,6.6443,15.3498,SHOULDER PRESS,147
20941,0.891,12.9363,-0.3103,12.9205,2.9015,18.3426,SHOULDER PRESS,147
20991,0.565,13.6621,-0.2368,14.9349,-2.4349,18.3216,SHOULDER PRESS,147
21042,0.5607,14.0066,-0.3839,16.7474,-2.7921,18.0258,SHOULDER PRESS,147
21092,0.262,13.9913,-0.332,16.3163,-6.2268,14.7497,SHOULDER PRESS,147
21142,0.2183,13.8738,-0.4923,10.5725,-10.461,15.8252,SHOULDER PRESS,147
21192,0.8966,14.2404,-0.5581,12.327,-13.4787,16.5852,SHOULDER PRESS,147
21242,0.7327,13.5859,-0.7881,14.7826,-13.8509,16.6316,SHOULDER PRESS,147
21292,0.4391,13.3566,-0.9859,10.8497,-17.6855,15.8429,SHOULDER PRESS,147
21342,0.5594,13.3253,-0.6862,8.3749,-17.3361,14.9032,SHOULDER PRESS,147
21392,0.1829,13.0755,-0.9868,16.6361,-20.7359,9.1011,SHOULDER PRESS,147
21442,0.3602,12.6319,-1.1919,10.375,-21.765,13.6542,SHOULDER PRESS,147
21492,0.6932,12.0989,-1.0035,4.1321,-21.9387,7.8932,SHOULDER PRESS,147
21543,0.3621,11.7141,-0.7233,3.8377,-27.8501,5.7804,SHOULDER PRESS,147
21593,0.2494,11.1188,-1.2799,3.8918,-26.4618,4.902,SHOULDER PRESS,147
21643,0.1759,10.5691,-0.855,3.4417,-30.7319,0.7422,SHOULDER PRESS,147
21693,0.1048,9.7535,-1.635,-3.6241,-28.1782,-1.7221,SHOULDER PRESS,147
21743,0.1449,9.2311,-2.0377,1.1675,-27.0271,-2.08,SHOULDER PRESS,147
21793,-0.109,8.2667,-1.6009,-4.7328,-30.1798,-2.661,SHOULDER PRESS,147
21843,-0.2481,7.7193,-1.3097,-6.7106,-25.6811,-5.1159,SHOULDER PRESS,147
